Longitude,Latitude,Unique Squirrel ID,Shift,Age,Color,Location,Approaches,Indifferent,Runs_from,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail_flags,Tail_twitches
-73.96495901,40.78221079,21F-AM-1018-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97218998,40.7761519,13C-AM-1010-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95701319,40.79917867,41B-PM-1014-05,PM,Adult,Gray,Above,FALSE,indifferent,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.97419444,40.776989,13B-PM-1008-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96362828,40.78079946,21G-AM-1014-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96427174,40.78208705,22F-AM-1007-05,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96414624,40.7778316,18I-PM-1007-09,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95491352,40.7985259,42D-PM-1013-03,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96617859,40.77425699,13I-PM-1008-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9789952,40.76977583,4B-AM-1010-03,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96157511,40.79545512,36A-AM-1018-01,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96694329,40.77913652,18F-AM-1014-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96773873,40.77426959,12H-PM-1007-02,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97469188,40.76552319,1G-AM-1006-02,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96878474,40.7781857,16E-AM-1014-09,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96963608,40.77865457,16D-PM-1010-03,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96154026,40.79240823,33C-AM-1012-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97569726,40.77362416,9B-PM-1013-04,PM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97090406,40.77011639,7H-PM-1006-03,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96715496,40.77513429,14H-AM-1007-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95537267,40.79875785,41D-AM-1014-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96023987,40.79101577,32D-PM-1006-04,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95841781,40.79273012,34E-PM-1006-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96912618,40.77029294,8I-AM-1006-12,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96385855,40.78089996,21G-AM-1014-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96029131,40.79106358,32D-PM-1006-03,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97760446,40.76976073,4C-PM-1010-15,PM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97643976,40.77370046,8B-AM-1007-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.9711177,40.77242785,10F-PM-1019-06,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97714226,40.77236142,7B-AM-1008-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96863046,40.77736313,15E-PM-1008-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95632031,40.79062754,33G-PM-1006-01,PM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97831853,40.77248617,7A-AM-1006-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97036216,40.77503227,12E-AM-1017-08,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97466088,40.77760921,13A-AM-1017-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9679778,40.78476295,23B-PM-1012-05,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95661891,40.7883418,31H-PM-1008-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96868168,40.77577042,14F-PM-1012-02,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95551603,40.79231882,35G-AM-1007-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97716953,40.77242773,7B-AM-1008-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95765591,40.79925986,41B-AM-1010-09,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97079006,40.77716706,14D-AM-1014-09,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95916672,40.79376021,35D-PM-1013-07,PM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97022281,40.77421316,12F-PM-1007-12,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95941206,40.78419458,26I-PM-1010-05,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95339239,40.79617019,40G-AM-1007-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95479593,40.79251629,36H-PM-1008-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
-73.98094829,40.76856889,2A-PM-1019-04,PM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96897236,40.7756861,13F-AM-1007-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96912935,40.77032191,8I-AM-1006-11,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96953056,40.7757542,13F-PM-1008-03,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97016934,40.77054525,8H-AM-1017-05,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97070123,40.7758939,13E-PM-1008-03,PM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96432365,40.78878548,28C-AM-1014-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96932541,40.77616003,14F-AM-1007-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95326577,40.79490468,39G-AM-1018-02,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97697008,40.77284896,7B-AM-1008-08,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97355479,40.77234201,8D-AM-1007-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9589853,40.791272,33E-AM-1014-07,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96708589,40.7753505,14H-PM-1012-02,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97125506,40.77642735,13D-PM-1018-06,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96318185,40.79253322,32A-AM-1018-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96940666,40.78056622,18C-PM-1018-06,PM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97902264,40.76989977,4B-AM-1010-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.9507773,40.7949189,40I-PM-1013-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9696762,40.77048835,8H-AM-1017-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9667206,40.77799936,17G-PM-1017-04,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96169997,40.79541269,36A-AM-1018-02,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95947083,40.79119298,32E-AM-1007-07,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97648501,40.77373407,8B-AM-1007-07,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95848035,40.79338021,35D-PM-1013-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95279248,40.79343663,37I-AM-1010-04,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96796868,40.78259939,21C-AM-1014-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
-73.97258972,40.76913421,6G-AM-1008-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96833454,40.77790163,16E-PM-1018-07,PM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.96428057,40.77783091,18I-PM-1007-08,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95521467,40.78929091,32I-PM-1007-03,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95888092,40.78472316,26I-PM-1010-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97166246,40.77620371,13D-PM-1018-07,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95786586,40.79337122,35E-AM-1020-04,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9704677,40.77868601,16C-PM-1018-02,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96552337,40.77927373,18G-AM-1014-01,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.97734958,40.76645599,1E-AM-1006-05,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97450099,40.77415741,10C-AM-1018-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.98100322,40.76816256,1A-AM-1007-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95373561,40.79172738,35I-PM-1006-02,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95862529,40.78520276,27I-AM-1007-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95740775,40.80011852,42B-AM-1014-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97321933,40.77487914,11D-PM-1006-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97065861,40.77963574,17C-PM-1013-02,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97004109,40.78344276,21A-AM-1019-07,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97021661,40.77029607,8H-PM-1014-08,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9689306,40.78181525,19C-PM-1018-06,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97039213,40.77002761,7H-PM-1006-06,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97672202,40.77532621,10A-PM-1014-03,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97642262,40.77358184,8B-AM-1007-08,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97038161,40.77738461,15D-PM-1017-02,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96951334,40.77650098,14E-AM-1008-16,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97304782,40.77008738,7F-AM-1008-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95618409,40.79920378,42C-PM-1013-05,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-73.97031694,40.77006588,7H-AM-1006-13,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96199852,40.79432777,34A-AM-1012-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97546963,40.76819165,4E-AM-1020-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97268285,40.77057077,7F-AM-1008-08,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9639025,40.77769531,18I-PM-1007-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96070566,40.78897861,30E-AM-1008-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96552385,40.78156339,21E-AM-1017-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95992022,40.79725999,38A-AM-1019-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95943918,40.7841157,26I-PM-1010-03,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97100255,40.77925295,16C-AM-1014-01,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96904989,40.77000118,8I-AM-1006-07,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95839444,40.79796898,39B-PM-1014-04,PM,Adult,Gray,Above,FALSE,indifferent,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95933731,40.79824285,39A-PM-1014-03,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96040839,40.79102841,32D-AM-1013-05,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96945917,40.77665182,14E-AM-1008-12,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95686109,40.79359596,36E-PM-1012-02,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97016348,40.77786914,15D-AM-1007-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97457091,40.76722257,3G-AM-1008-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97479591,40.77680782,12A-AM-1008-01,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96924723,40.77225922,10H-PM-1007-01,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97650461,40.77366741,8B-AM-1007-04,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96407416,40.78072746,20G-AM-1018-01,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96884381,40.77030143,8I-AM-1006-05,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96657638,40.77613164,15H-AM-1013-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97691068,40.76744149,2E-AM-1010-05,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9728171,40.77035578,7F-AM-1008-06,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97117514,40.77524228,12E-AM-1017-06,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97300011,40.76787192,4G-AM-1006-05,AM,Juvenile,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97203653,40.77623297,13D-PM-1018-11,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97653554,40.77356532,8B-AM-1007-03,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.98077711,40.76816357,1A-AM-1007-02,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97030765,40.77015842,8H-PM-1014-07,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95463374,40.78987726,33I-PM-1006-08,PM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.9806378,40.76810972,1B-AM-1012-15,AM,Adult,Gray,Above,FALSE,indifferent,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
