date,month,day,year,time,weekday,power,temperature
11-Aug-12,August,11,2012,11:00,weekend,13404.43444,80.78
11-Aug-12,August,11,2012,12:00,weekend,14458.463,80.78
11-Aug-12,August,11,2012,13:00,weekend,15316.34626,82.58
11-Aug-12,August,11,2012,14:00,weekend,16001.46605,85.28
11-Aug-12,August,11,2012,15:00,weekend,16600.63669,88.88
11-Aug-12,August,11,2012,16:00,weekend,16932.34583,89.78
11-Aug-12,August,11,2012,17:00,weekend,17117.65523,93.38
11-Aug-12,August,11,2012,18:00,weekend,17038.82791,93.38
12-Aug-12,August,12,2012,9:00,weekend,11025.18663,78.98
12-Aug-12,August,12,2012,10:00,weekend,12030.90933,78.98
12-Aug-12,August,12,2012,11:00,weekend,13108.39857,78.98
12-Aug-12,August,12,2012,12:00,weekend,14173.98883,80.78
12-Aug-12,August,12,2012,13:00,weekend,15088.64071,84.38
12-Aug-12,August,12,2012,14:00,weekend,15729.5055,87.98
12-Aug-12,August,12,2012,15:00,weekend,16200.43974,87.98
12-Aug-12,August,12,2012,16:00,weekend,16371.74807,89.78
12-Aug-12,August,12,2012,17:00,weekend,16423.08944,91.58
12-Aug-12,August,12,2012,18:00,weekend,16404.29639,93.38
13-Aug-12,August,13,2012,9:00,weekday,12613.6433,80.78
13-Aug-12,August,13,2012,10:00,weekday,13689.43408,78.98
13-Aug-12,August,13,2012,11:00,weekday,14785.55376,78.98
13-Aug-12,August,13,2012,12:00,weekday,15771.44669,80.78
13-Aug-12,August,13,2012,13:00,weekday,16491.57055,84.38
13-Aug-12,August,13,2012,14:00,weekday,17097.40825,87.98
13-Aug-12,August,13,2012,15:00,weekday,17606.45212,89.78
13-Aug-12,August,13,2012,16:00,weekday,17968.17964,91.58
13-Aug-12,August,13,2012,17:00,weekday,18070.39358,91.58
13-Aug-12,August,13,2012,18:00,weekday,17893.68589,93.38
14-Aug-12,August,14,2012,9:00,weekday,12507.98101,80.78
14-Aug-12,August,14,2012,10:00,weekday,13501.80158,80.78
14-Aug-12,August,14,2012,11:00,weekday,14590.94859,78.98
14-Aug-12,August,14,2012,12:00,weekday,15651.82974,80.78
14-Aug-12,August,14,2012,13:00,weekday,16526.56431,82.58
14-Aug-12,August,14,2012,14:00,weekday,17294.36439,86.18
14-Aug-12,August,14,2012,15:00,weekday,17909.64303,89.78
14-Aug-12,August,14,2012,16:00,weekday,18239.29105,91.58
14-Aug-12,August,14,2012,17:00,weekday,18226.81608,91.58
14-Aug-12,August,14,2012,18:00,weekday,17932.83871,93.38
15-Aug-12,August,15,2012,9:00,weekday,12301.69062,78.98
15-Aug-12,August,15,2012,10:00,weekday,13375.31709,78.98
15-Aug-12,August,15,2012,11:00,weekday,14501.39982,78.98
15-Aug-12,August,15,2012,12:00,weekday,15520.96924,80.78
15-Aug-12,August,15,2012,13:00,weekday,16347.81909,82.58
15-Aug-12,August,15,2012,14:00,weekday,17034.75757,86.18
15-Aug-12,August,15,2012,15:00,weekday,17500.88169,89.78
15-Aug-12,August,15,2012,16:00,weekday,17804.01494,91.58
15-Aug-12,August,15,2012,17:00,weekday,17869.91379,91.58
15-Aug-12,August,15,2012,18:00,weekday,17580.98652,93.38
16-Aug-12,August,16,2012,9:00,weekday,12522.3204,80.78
16-Aug-12,August,16,2012,10:00,weekday,13652.12641,80.78
16-Aug-12,August,16,2012,11:00,weekday,14777.61596,78.98
16-Aug-12,August,16,2012,12:00,weekday,15762.09846,82.58
16-Aug-12,August,16,2012,13:00,weekday,16513.87376,84.38
16-Aug-12,August,16,2012,14:00,weekday,17269.31639,87.98
16-Aug-12,August,16,2012,15:00,weekday,17807.45416,87.98
16-Aug-12,August,16,2012,16:00,weekday,18171.8015,91.58
16-Aug-12,August,16,2012,17:00,weekday,18210.37441,93.38
16-Aug-12,August,16,2012,18:00,weekday,17969.80886,93.38
17-Aug-12,August,17,2012,9:00,weekday,12555.2376,80.78
17-Aug-12,August,17,2012,10:00,weekday,13537.3408,78.98
17-Aug-12,August,17,2012,11:00,weekday,14456.14838,80.78
17-Aug-12,August,17,2012,12:00,weekday,15321.74575,80.78
17-Aug-12,August,17,2012,13:00,weekday,16115.07522,82.58
17-Aug-12,August,17,2012,14:00,weekday,16655.289,86.18
17-Aug-12,August,17,2012,15:00,weekday,16783.77839,87.98
17-Aug-12,August,17,2012,16:00,weekday,17105.23431,89.78
17-Aug-12,August,17,2012,17:00,weekday,17390.57832,93.38
17-Aug-12,August,17,2012,18:00,weekday,17363.31838,87.98
18-Aug-12,August,18,2012,9:00,weekend,11794.82414,80.78
18-Aug-12,August,18,2012,10:00,weekend,12869.79881,78.98
18-Aug-12,August,18,2012,11:00,weekend,13873.38082,78.98
18-Aug-12,August,18,2012,12:00,weekend,14676.39142,80.78
18-Aug-12,August,18,2012,13:00,weekend,15308.86464,84.38
18-Aug-12,August,18,2012,14:00,weekend,15739.29959,86.18
18-Aug-12,August,18,2012,15:00,weekend,15473.48712,89.78
18-Aug-12,August,18,2012,16:00,weekend,14617.94582,89.78
18-Aug-12,August,18,2012,17:00,weekend,13835.1536,93.38
18-Aug-12,August,18,2012,18:00,weekend,13525.59167,83.48
19-Aug-12,August,19,2012,9:00,weekend,9661.091508,74.48
19-Aug-12,August,19,2012,10:00,weekend,10104.32983,73.58
19-Aug-12,August,19,2012,11:00,weekend,10495.04107,73.58
19-Aug-12,August,19,2012,12:00,weekend,10883.96319,73.58
19-Aug-12,August,19,2012,13:00,weekend,11388.36412,73.58
19-Aug-12,August,19,2012,14:00,weekend,12071.64321,75.38
19-Aug-12,August,19,2012,15:00,weekend,12827.97201,76.28
19-Aug-12,August,19,2012,16:00,weekend,13588.31079,75.38
19-Aug-12,August,19,2012,17:00,weekend,14128.78373,78.98
19-Aug-12,August,19,2012,18:00,weekend,14290.2764,80.78
20-Aug-12,August,20,2012,9:00,weekday,11121.72828,75.38
20-Aug-12,August,20,2012,10:00,weekday,12128.85372,75.38
20-Aug-12,August,20,2012,11:00,weekday,13198.56698,75.38
20-Aug-12,August,20,2012,12:00,weekday,14231.0621,75.38
20-Aug-12,August,20,2012,13:00,weekday,15067.61022,80.78
20-Aug-12,August,20,2012,14:00,weekday,15815.76297,82.58
20-Aug-12,August,20,2012,15:00,weekday,16419.29611,86.18
20-Aug-12,August,20,2012,16:00,weekday,16839.89425,89.78
20-Aug-12,August,20,2012,17:00,weekday,16967.98655,91.58
20-Aug-12,August,20,2012,18:00,weekday,16745.41356,93.38
21-Aug-12,August,21,2012,9:00,weekday,11210.20929,80.78
21-Aug-12,August,21,2012,10:00,weekday,12068.62134,77.18
21-Aug-12,August,21,2012,11:00,weekday,13112.177,77.18
21-Aug-12,August,21,2012,12:00,weekday,14162.01308,78.98
21-Aug-12,August,21,2012,13:00,weekday,14981.58486,82.58
21-Aug-12,August,21,2012,14:00,weekday,15712.72286,84.38
21-Aug-12,August,21,2012,15:00,weekday,16116.28456,87.98
21-Aug-12,August,21,2012,16:00,weekday,16311.05228,87.98
21-Aug-12,August,21,2012,17:00,weekday,16282.26162,89.78
21-Aug-12,August,21,2012,18:00,weekday,15877.96921,87.98
22-Aug-12,August,22,2012,9:00,weekday,11208.21478,80.78
22-Aug-12,August,22,2012,10:00,weekday,11955.09562,78.98
22-Aug-12,August,22,2012,11:00,weekday,13054.71002,78.98
22-Aug-12,August,22,2012,12:00,weekday,14090.67813,78.98
22-Aug-12,August,22,2012,13:00,weekday,14794.40446,80.78
22-Aug-12,August,22,2012,14:00,weekday,15495.27646,82.58
22-Aug-12,August,22,2012,15:00,weekday,15986.13411,84.38
22-Aug-12,August,22,2012,16:00,weekday,16333.72047,87.98
22-Aug-12,August,22,2012,17:00,weekday,16308.5887,87.98
22-Aug-12,August,22,2012,18:00,weekday,15722.24109,87.98
23-Aug-12,August,23,2012,9:00,weekday,11280.81461,77.18
23-Aug-12,August,23,2012,10:00,weekday,12260.70002,78.98
23-Aug-12,August,23,2012,11:00,weekday,13079.52543,77.18
23-Aug-12,August,23,2012,12:00,weekday,13749.04778,78.98
23-Aug-12,August,23,2012,13:00,weekday,14418.82306,82.58
23-Aug-12,August,23,2012,14:00,weekday,15117.70643,84.38
23-Aug-12,August,23,2012,15:00,weekday,15625.22783,80.78
23-Aug-12,August,23,2012,16:00,weekday,15791.44675,84.38
23-Aug-12,August,23,2012,17:00,weekday,15722.73584,87.98
23-Aug-12,August,23,2012,18:00,weekday,15440.3224,87.98
24-Aug-12,August,24,2012,9:00,weekday,11240.1276,78.98
24-Aug-12,August,24,2012,10:00,weekday,11853.48516,78.98
24-Aug-12,August,24,2012,11:00,weekday,12652.54088,78.98
24-Aug-12,August,24,2012,12:00,weekday,13474.77481,78.98
24-Aug-12,August,24,2012,13:00,weekday,14151.37685,77.18
24-Aug-12,August,24,2012,14:00,weekday,14467.77766,77.63
24-Aug-12,August,24,2012,15:00,weekday,14578.3533,82.58
24-Aug-12,August,24,2012,16:00,weekday,14821.98691,84.38
24-Aug-12,August,24,2012,17:00,weekday,15115.55336,82.58
24-Aug-12,August,24,2012,18:00,weekday,15064.39456,84.38
25-Aug-12,August,25,2012,9:00,weekend,10845.13977,78.98
25-Aug-12,August,25,2012,10:00,weekend,11888.27557,78.98
25-Aug-12,August,25,2012,11:00,weekend,12959.44951,78.98
25-Aug-12,August,25,2012,12:00,weekend,13843.5986,78.98
25-Aug-12,August,25,2012,13:00,weekend,14458.61665,82.58
25-Aug-12,August,25,2012,14:00,weekend,14779.26797,82.58
25-Aug-12,August,25,2012,15:00,weekend,14698.2416,86.18
25-Aug-12,August,25,2012,16:00,weekend,14580.87576,87.98
25-Aug-12,August,25,2012,17:00,weekend,13970.57617,89.78
25-Aug-12,August,25,2012,18:00,weekend,13299.76489,80.33
26-Aug-12,August,26,2012,9:00,weekend,10049.57717,78.98
26-Aug-12,August,26,2012,10:00,weekend,11217.28743,78.98
26-Aug-12,August,26,2012,11:00,weekend,12414.45461,78.98
26-Aug-12,August,26,2012,12:00,weekend,13432.93853,78.98
26-Aug-12,August,26,2012,13:00,weekend,14162.53655,82.58
26-Aug-12,August,26,2012,14:00,weekend,14735.6988,86.18
26-Aug-12,August,26,2012,15:00,weekend,15178.32434,87.98
26-Aug-12,August,26,2012,16:00,weekend,15515.52582,82.58
26-Aug-12,August,26,2012,17:00,weekend,15655.90014,81.23
26-Aug-12,August,26,2012,18:00,weekend,15478.95546,86.18
27-Aug-12,August,27,2012,9:00,weekday,11170.45848,75.38
27-Aug-12,August,27,2012,10:00,weekday,12135.53754,77.18
27-Aug-12,August,27,2012,11:00,weekday,13197.83382,75.38
27-Aug-12,August,27,2012,12:00,weekday,14195.69191,78.98
27-Aug-12,August,27,2012,13:00,weekday,15053.14761,82.58
27-Aug-12,August,27,2012,14:00,weekday,15886.39527,84.38
27-Aug-12,August,27,2012,15:00,weekday,16521.68671,87.98
27-Aug-12,August,27,2012,16:00,weekday,17004.44163,89.78
27-Aug-12,August,27,2012,17:00,weekday,17285.51469,91.58
27-Aug-12,August,27,2012,18:00,weekday,17111.66005,91.58
28-Aug-12,August,28,2012,9:00,weekday,12020.79748,80.78
28-Aug-12,August,28,2012,10:00,weekday,12998.37316,80.78
28-Aug-12,August,28,2012,11:00,weekday,14118.13262,80.78
28-Aug-12,August,28,2012,12:00,weekday,15179.1098,80.78
28-Aug-12,August,28,2012,13:00,weekday,15984.65515,82.58
28-Aug-12,August,28,2012,14:00,weekday,16698.66433,87.98
28-Aug-12,August,28,2012,15:00,weekday,17238.08916,89.78
28-Aug-12,August,28,2012,16:00,weekday,17527.14189,91.58
28-Aug-12,August,28,2012,17:00,weekday,17671.50573,93.38
28-Aug-12,August,28,2012,18:00,weekday,17487.1779,95.18
29-Aug-12,August,29,2012,9:00,weekday,12268.57351,82.58
29-Aug-12,August,29,2012,10:00,weekday,13131.35902,82.58
29-Aug-12,August,29,2012,11:00,weekday,14167.57832,82.58
29-Aug-12,August,29,2012,12:00,weekday,15065.64279,82.58
29-Aug-12,August,29,2012,13:00,weekday,15816.67291,84.38
29-Aug-12,August,29,2012,14:00,weekday,16534.5991,87.98
29-Aug-12,August,29,2012,15:00,weekday,17173.0217,89.78
29-Aug-12,August,29,2012,16:00,weekday,17590.17029,91.58
29-Aug-12,August,29,2012,17:00,weekday,17692.70641,93.38
29-Aug-12,August,29,2012,18:00,weekday,17157.0172,95.18
30-Aug-12,August,30,2012,9:00,weekday,11803.80285,82.58
30-Aug-12,August,30,2012,10:00,weekday,12806.1661,82.58
30-Aug-12,August,30,2012,11:00,weekday,13934.30435,80.78
30-Aug-12,August,30,2012,12:00,weekday,14889.76928,80.78
30-Aug-12,August,30,2012,13:00,weekday,15749.93136,82.58
30-Aug-12,August,30,2012,14:00,weekday,16629.75468,86.18
30-Aug-12,August,30,2012,15:00,weekday,17244.53512,87.98
30-Aug-12,August,30,2012,16:00,weekday,17736.61713,89.78
30-Aug-12,August,30,2012,17:00,weekday,17964.27105,91.58
30-Aug-12,August,30,2012,18:00,weekday,17847.43466,93.38
31-Aug-12,August,31,2012,9:00,weekday,13214.66541,82.58
31-Aug-12,August,31,2012,10:00,weekday,14184.54415,82.58
31-Aug-12,August,31,2012,11:00,weekday,15218.01631,82.58
31-Aug-12,August,31,2012,12:00,weekday,16139.89802,82.58
31-Aug-12,August,31,2012,13:00,weekday,16886.51744,84.38
31-Aug-12,August,31,2012,14:00,weekday,17551.08715,87.98
31-Aug-12,August,31,2012,15:00,weekday,17894.19748,89.78
31-Aug-12,August,31,2012,16:00,weekday,18088.26644,93.38
31-Aug-12,August,31,2012,17:00,weekday,17973.27852,93.38
31-Aug-12,August,31,2012,18:00,weekday,17452.8044,93.38
1-Jun-13,June,1,2013,9:00,weekend,11216.47248,78.98
1-Jun-13,June,1,2013,10:00,weekend,12203.96029,78.98
1-Jun-13,June,1,2013,11:00,weekend,13261.71215,78.98
1-Jun-13,June,1,2013,12:00,weekend,14107.54544,80.78
1-Jun-13,June,1,2013,13:00,weekend,14660.10702,84.38
1-Jun-13,June,1,2013,14:00,weekend,15090.66631,86.18
1-Jun-13,June,1,2013,15:00,weekend,15358.90329,87.98
1-Jun-13,June,1,2013,16:00,weekend,15654.0674,89.78
1-Jun-13,June,1,2013,17:00,weekend,15733.32503,89.78
1-Jun-13,June,1,2013,18:00,weekend,15534.43692,91.58
2-Jun-13,June,2,2013,9:00,weekend,9340.22217,75.38
2-Jun-13,June,2,2013,10:00,weekend,9510.93539,75.38
2-Jun-13,June,2,2013,11:00,weekend,9693.526504,77.18
2-Jun-13,June,2,2013,12:00,weekend,9987.791147,73.58
2-Jun-13,June,2,2013,13:00,weekend,10313.86493,71.78
2-Jun-13,June,2,2013,14:00,weekend,10757.27737,71.78
2-Jun-13,June,2,2013,15:00,weekend,11487.63471,73.58
2-Jun-13,June,2,2013,16:00,weekend,12020.15387,73.58
2-Jun-13,June,2,2013,17:00,weekend,12450.02494,73.58
2-Jun-13,June,2,2013,18:00,weekend,12702.25992,80.78
3-Jun-13,June,3,2013,9:00,weekday,10796.63369,71.78
3-Jun-13,June,3,2013,10:00,weekday,11566.91633,71.78
3-Jun-13,June,3,2013,11:00,weekday,12400.75811,71.78
3-Jun-13,June,3,2013,12:00,weekday,13132.07854,75.38
3-Jun-13,June,3,2013,13:00,weekday,13775.71078,78.98
3-Jun-13,June,3,2013,14:00,weekday,14495.92689,80.78
3-Jun-13,June,3,2013,15:00,weekday,15157.1716,82.58
3-Jun-13,June,3,2013,16:00,weekday,15717.21826,84.38
3-Jun-13,June,3,2013,17:00,weekday,16072.51272,86.18
3-Jun-13,June,3,2013,18:00,weekday,16022.10642,89.78
4-Jun-13,June,4,2013,9:00,weekday,11351.57419,73.58
4-Jun-13,June,4,2013,10:00,weekday,12197.68826,71.78
4-Jun-13,June,4,2013,11:00,weekday,13049.68708,71.78
4-Jun-13,June,4,2013,12:00,weekday,13859.24515,77.18
4-Jun-13,June,4,2013,13:00,weekday,14654.95509,80.78
4-Jun-13,June,4,2013,14:00,weekday,15411.99689,82.58
4-Jun-13,June,4,2013,15:00,weekday,16034.34188,84.38
4-Jun-13,June,4,2013,16:00,weekday,16560.58437,87.98
4-Jun-13,June,4,2013,17:00,weekday,16820.77053,89.78
4-Jun-13,June,4,2013,18:00,weekday,16648.98277,89.78
5-Jun-13,June,5,2013,9:00,weekday,11674.82102,73.58
5-Jun-13,June,5,2013,10:00,weekday,12440.99415,71.78
5-Jun-13,June,5,2013,11:00,weekday,13418.39264,71.78
5-Jun-13,June,5,2013,12:00,weekday,14387.99622,77.18
5-Jun-13,June,5,2013,13:00,weekday,15258.06985,80.78
5-Jun-13,June,5,2013,14:00,weekday,16009.68943,82.58
5-Jun-13,June,5,2013,15:00,weekday,16546.02306,86.18
5-Jun-13,June,5,2013,16:00,weekday,16959.9099,89.78
5-Jun-13,June,5,2013,17:00,weekday,17163.78767,89.78
5-Jun-13,June,5,2013,18:00,weekday,16984.24202,91.58
6-Jun-13,June,6,2013,9:00,weekday,12142.03594,78.98
6-Jun-13,June,6,2013,10:00,weekday,13005.22439,77.18
6-Jun-13,June,6,2013,11:00,weekday,14025.70412,75.38
6-Jun-13,June,6,2013,12:00,weekday,15037.37861,80.78
6-Jun-13,June,6,2013,13:00,weekday,15848.54461,84.38
6-Jun-13,June,6,2013,14:00,weekday,16505.84355,86.18
6-Jun-13,June,6,2013,15:00,weekday,16998.97381,87.98
6-Jun-13,June,6,2013,16:00,weekday,17352.78669,89.78
6-Jun-13,June,6,2013,17:00,weekday,17415.60724,91.58
6-Jun-13,June,6,2013,18:00,weekday,17084.03879,93.38
7-Jun-13,June,7,2013,9:00,weekday,10722.31603,71.78
7-Jun-13,June,7,2013,10:00,weekday,11384.42788,71.78
7-Jun-13,June,7,2013,11:00,weekday,12101.6275,71.78
7-Jun-13,June,7,2013,12:00,weekday,12789.36163,73.58
7-Jun-13,June,7,2013,13:00,weekday,13389.18419,75.38
7-Jun-13,June,7,2013,14:00,weekday,14059.86695,78.98
7-Jun-13,June,7,2013,15:00,weekday,14570.385,80.78
7-Jun-13,June,7,2013,16:00,weekday,14986.69522,82.58
7-Jun-13,June,7,2013,17:00,weekday,15171.77804,84.38
7-Jun-13,June,7,2013,18:00,weekday,14832.10529,87.98
8-Jun-13,June,8,2013,9:00,weekend,9565.916867,75.38
8-Jun-13,June,8,2013,10:00,weekend,10596.36252,73.58
8-Jun-13,June,8,2013,11:00,weekend,11703.38376,71.78
8-Jun-13,June,8,2013,12:00,weekend,12665.02889,75.38
8-Jun-13,June,8,2013,13:00,weekend,13411.44278,80.78
8-Jun-13,June,8,2013,14:00,weekend,13967.58101,82.58
8-Jun-13,June,8,2013,15:00,weekend,14164.46983,84.38
8-Jun-13,June,8,2013,16:00,weekend,13715.10566,86.18
8-Jun-13,June,8,2013,17:00,weekend,13104.89504,87.98
8-Jun-13,June,8,2013,18:00,weekend,12696.12705,89.78
9-Jun-13,June,9,2013,9:00,weekend,10046.29131,75.38
9-Jun-13,June,9,2013,10:00,weekend,11174.33933,75.38
9-Jun-13,June,9,2013,11:00,weekend,12161.31539,75.38
9-Jun-13,June,9,2013,12:00,weekend,12781.16659,78.08
9-Jun-13,June,9,2013,13:00,weekend,12014.21505,82.58
9-Jun-13,June,9,2013,14:00,weekend,11278.16282,84.38
9-Jun-13,June,9,2013,15:00,weekend,10826.85,89.78
9-Jun-13,June,9,2013,16:00,weekend,10612.26425,76.28
9-Jun-13,June,9,2013,17:00,weekend,10584.20639,76.28
9-Jun-13,June,9,2013,18:00,weekend,10730.38767,75.38
10-Jun-13,June,10,2013,9:00,weekday,10944.91349,73.58
10-Jun-13,June,10,2013,10:00,weekday,12045.22097,71.78
10-Jun-13,June,10,2013,11:00,weekday,13153.49217,73.58
10-Jun-13,June,10,2013,12:00,weekday,14168.57576,77.18
10-Jun-13,June,10,2013,13:00,weekday,15001.46907,80.78
10-Jun-13,June,10,2013,14:00,weekday,15758.5722,84.38
10-Jun-13,June,10,2013,15:00,weekday,16206.15848,86.18
10-Jun-13,June,10,2013,16:00,weekday,16256.89119,87.98
10-Jun-13,June,10,2013,17:00,weekday,16104.19395,91.58
10-Jun-13,June,10,2013,18:00,weekday,15923.33864,89.78
11-Jun-13,June,11,2013,9:00,weekday,11765.61487,75.38
11-Jun-13,June,11,2013,10:00,weekday,12714.7979,75.38
11-Jun-13,June,11,2013,11:00,weekday,13742.32994,75.38
11-Jun-13,June,11,2013,12:00,weekday,14627.49454,78.98
11-Jun-13,June,11,2013,13:00,weekday,15172.04436,82.58
11-Jun-13,June,11,2013,14:00,weekday,15367.18344,87.98
11-Jun-13,June,11,2013,15:00,weekday,15270.16574,89.78
11-Jun-13,June,11,2013,16:00,weekday,15580.41605,89.78
11-Jun-13,June,11,2013,17:00,weekday,15799.93145,87.98
11-Jun-13,June,11,2013,18:00,weekday,15735.79776,91.58
12-Jun-13,June,12,2013,9:00,weekday,12049.97137,77.18
12-Jun-13,June,12,2013,10:00,weekday,12994.95982,75.38
12-Jun-13,June,12,2013,11:00,weekday,13926.41178,77.18
12-Jun-13,June,12,2013,12:00,weekday,14733.09429,80.78
12-Jun-13,June,12,2013,13:00,weekday,15438.71378,82.58
12-Jun-13,June,12,2013,14:00,weekday,16109.01729,84.38
12-Jun-13,June,12,2013,15:00,weekday,16290.06501,87.98
12-Jun-13,June,12,2013,16:00,weekday,16036.26583,89.78
12-Jun-13,June,12,2013,17:00,weekday,15943.73598,91.58
12-Jun-13,June,12,2013,18:00,weekday,15814.9922,91.58
13-Jun-13,June,13,2013,9:00,weekday,11942.81557,78.98
13-Jun-13,June,13,2013,10:00,weekday,12932.99872,77.18
13-Jun-13,June,13,2013,11:00,weekday,13986.42185,77.18
13-Jun-13,June,13,2013,12:00,weekday,14910.21388,80.78
13-Jun-13,June,13,2013,13:00,weekday,15681.70249,84.38
13-Jun-13,June,13,2013,14:00,weekday,16432.89457,86.18
13-Jun-13,June,13,2013,15:00,weekday,16959.85336,87.98
13-Jun-13,June,13,2013,16:00,weekday,17256.40093,89.78
13-Jun-13,June,13,2013,17:00,weekday,17266.52561,91.58
13-Jun-13,June,13,2013,18:00,weekday,16955.93139,93.38
14-Jun-13,June,14,2013,9:00,weekday,11981.49769,77.18
14-Jun-13,June,14,2013,10:00,weekday,13004.61271,75.38
14-Jun-13,June,14,2013,11:00,weekday,14104.67669,75.38
14-Jun-13,June,14,2013,12:00,weekday,15020.53912,78.98
14-Jun-13,June,14,2013,13:00,weekday,15738.43845,82.58
14-Jun-13,June,14,2013,14:00,weekday,16425.23701,84.38
14-Jun-13,June,14,2013,15:00,weekday,16941.94782,87.98
14-Jun-13,June,14,2013,16:00,weekday,17252.76658,89.78
14-Jun-13,June,14,2013,17:00,weekday,17331.45796,91.58
14-Jun-13,June,14,2013,18:00,weekday,17122.29869,93.38
15-Jun-13,June,15,2013,9:00,weekend,11157.96649,80.78
15-Jun-13,June,15,2013,10:00,weekend,12141.82639,78.98
15-Jun-13,June,15,2013,11:00,weekend,13058.67038,80.78
15-Jun-13,June,15,2013,12:00,weekend,13957.83347,82.58
15-Jun-13,June,15,2013,13:00,weekend,14635.09369,84.38
15-Jun-13,June,15,2013,14:00,weekend,15073.01023,84.38
15-Jun-13,June,15,2013,15:00,weekend,15269.98083,87.98
15-Jun-13,June,15,2013,16:00,weekend,15534.74493,89.78
15-Jun-13,June,15,2013,17:00,weekend,15810.40746,91.58
15-Jun-13,June,15,2013,18:00,weekend,15843.2944,91.58
16-Jun-13,June,16,2013,9:00,weekend,10512.29972,75.38
16-Jun-13,June,16,2013,10:00,weekend,11598.87428,75.38
16-Jun-13,June,16,2013,11:00,weekend,12662.22588,75.38
16-Jun-13,June,16,2013,12:00,weekend,13611.26986,80.78
16-Jun-13,June,16,2013,13:00,weekend,14355.68043,84.38
16-Jun-13,June,16,2013,14:00,weekend,14981.80821,86.18
16-Jun-13,June,16,2013,15:00,weekend,15461.96861,87.98
16-Jun-13,June,16,2013,16:00,weekend,15803.48594,89.78
16-Jun-13,June,16,2013,17:00,weekend,16007.91793,91.58
16-Jun-13,June,16,2013,18:00,weekend,15994.28988,91.58
17-Jun-13,June,17,2013,9:00,weekday,12315.90398,78.98
17-Jun-13,June,17,2013,10:00,weekday,13225.74791,77.18
17-Jun-13,June,17,2013,11:00,weekday,14164.7607,77.18
17-Jun-13,June,17,2013,12:00,weekday,15076.92635,80.78
17-Jun-13,June,17,2013,13:00,weekday,15823.49815,84.38
17-Jun-13,June,17,2013,14:00,weekday,16419.96114,86.18
17-Jun-13,June,17,2013,15:00,weekday,16998.50384,87.98
17-Jun-13,June,17,2013,16:00,weekday,17366.61738,89.78
17-Jun-13,June,17,2013,17:00,weekday,17452.42328,91.58
17-Jun-13,June,17,2013,18:00,weekday,17173.24198,93.38
18-Jun-13,June,18,2013,9:00,weekday,12099.51321,77.18
18-Jun-13,June,18,2013,10:00,weekday,12916.77269,78.98
18-Jun-13,June,18,2013,11:00,weekday,13785.21974,77.18
18-Jun-13,June,18,2013,12:00,weekday,14677.79759,80.78
18-Jun-13,June,18,2013,13:00,weekday,15444.91116,84.38
18-Jun-13,June,18,2013,14:00,weekday,16088.91384,84.83
18-Jun-13,June,18,2013,15:00,weekday,16496.51919,87.98
18-Jun-13,June,18,2013,16:00,weekday,16788.41823,89.78
18-Jun-13,June,18,2013,17:00,weekday,16869.43609,89.78
18-Jun-13,June,18,2013,18:00,weekday,16399.8144,93.38
19-Jun-13,June,19,2013,9:00,weekday,11823.85738,77.18
19-Jun-13,June,19,2013,10:00,weekday,12748.97205,77.18
19-Jun-13,June,19,2013,11:00,weekday,13752.9113,77.18
19-Jun-13,June,19,2013,12:00,weekday,14610.52823,80.78
19-Jun-13,June,19,2013,13:00,weekday,15362.87952,82.58
19-Jun-13,June,19,2013,14:00,weekday,15981.17176,84.38
19-Jun-13,June,19,2013,15:00,weekday,16512.28025,87.98
19-Jun-13,June,19,2013,16:00,weekday,16940.4459,89.78
19-Jun-13,June,19,2013,17:00,weekday,17034.71803,91.58
19-Jun-13,June,19,2013,18:00,weekday,16713.52505,93.38
20-Jun-13,June,20,2013,9:00,weekday,12121.81679,78.98
20-Jun-13,June,20,2013,10:00,weekday,13176.37419,78.98
20-Jun-13,June,20,2013,11:00,weekday,14217.14549,78.98
20-Jun-13,June,20,2013,12:00,weekday,15133.94361,82.58
20-Jun-13,June,20,2013,13:00,weekday,15840.04991,84.38
20-Jun-13,June,20,2013,14:00,weekday,16356.92043,87.98
20-Jun-13,June,20,2013,15:00,weekday,16719.38229,89.78
20-Jun-13,June,20,2013,16:00,weekday,16937.60846,91.58
20-Jun-13,June,20,2013,17:00,weekday,16888.7752,91.58
20-Jun-13,June,20,2013,18:00,weekday,16652.78325,89.78
21-Jun-13,June,21,2013,9:00,weekday,12019.67851,77.18
21-Jun-13,June,21,2013,10:00,weekday,13020.4152,77.18
21-Jun-13,June,21,2013,11:00,weekday,14052.10234,77.18
21-Jun-13,June,21,2013,12:00,weekday,14920.05714,80.78
21-Jun-13,June,21,2013,13:00,weekday,15676.85986,84.38
21-Jun-13,June,21,2013,14:00,weekday,16340.15489,86.18
21-Jun-13,June,21,2013,15:00,weekday,16861.48008,87.98
21-Jun-13,June,21,2013,16:00,weekday,17196.63397,89.78
21-Jun-13,June,21,2013,17:00,weekday,17213.15673,89.78
21-Jun-13,June,21,2013,18:00,weekday,16921.49799,93.38
22-Jun-13,June,22,2013,9:00,weekend,11108.85633,77.18
22-Jun-13,June,22,2013,10:00,weekend,12173.0792,77.18
22-Jun-13,June,22,2013,11:00,weekend,13191.94373,77.18
22-Jun-13,June,22,2013,12:00,weekend,14132.90269,80.78
22-Jun-13,June,22,2013,13:00,weekend,14919.32187,82.58
