id,artist,artistId,title,medium,creation_year,acquisition_year,width,height,url,gender,birth_year
46517,"Turner, Joseph Mallord William",558,"Various Buildings, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-various-buildings-etc-d19164,Male,1775
46518,"Turner, Joseph Mallord William",558,"Various Buildings, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-various-buildings-etc-d19165,Male,1775
46519,"Turner, Joseph Mallord William",558,"Various Buildings, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-various-buildings-etc-d19166,Male,1775
46520,"Turner, Joseph Mallord William",558,Boat with Figures,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-boat-with-figures-d19167,Male,1775
46521,"Turner, Joseph Mallord William",558,"Passage de Tour, a Beth, Also Beth [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-passage-de-tour-a-beth-also-beth-turner-d19168,Male,1775
46522,"Turner, Joseph Mallord William",558,"Town, with Bridge",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-with-bridge-d19169,Male,1775
46523,"Turner, Joseph Mallord William",558,"Town, with Hills Beyond",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-with-hills-beyond-d19170,Male,1775
46524,"Turner, Joseph Mallord William",558,"Circular Tower, and Other Buildings",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-circular-tower-and-other-buildings-d19171,Male,1775
46525,"Turner, Joseph Mallord William",558,Bridge with Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bridge-with-buildings-d19172,Male,1775
46526,"Turner, Joseph Mallord William",558,Bridge with Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bridge-with-buildings-d19173,Male,1775
46527,"Turner, Joseph Mallord William",558,Buildings on Hill,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-on-hill-d19174,Male,1775
46528,"Turner, Joseph Mallord William",558,"River, with Town on Hill",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-river-with-town-on-hill-d19175,Male,1775
46529,"Turner, Joseph Mallord William",558,"Boats, and a Gateway",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-boats-and-a-gateway-d19176,Male,1775
46530,"Turner, Joseph Mallord William",558,"Landscape, with Hill and River",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-landscape-with-hill-and-river-d19177,Male,1775
46531,"Turner, Joseph Mallord William",558,"Landscape, with Hill and River",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-landscape-with-hill-and-river-d19178,Male,1775
46532,"Turner, Joseph Mallord William",558,"Town, with Bridge",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-with-bridge-d19179,Male,1775
46533,"Turner, Joseph Mallord William",558,"Town, with Bridge",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-with-bridge-d19180,Male,1775
46534,"Turner, Joseph Mallord William",558,"Town, with Bridge",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-with-bridge-d19181,Male,1775
46535,"Turner, Joseph Mallord William",558,"Bridge, with Figures",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bridge-with-figures-d19182,Male,1775
46536,"Turner, Joseph Mallord William",558,"Carts, Figures, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-carts-figures-etc-d19183,Male,1775
46537,"Turner, Joseph Mallord William",558,"Shipping, with Figures",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-shipping-with-figures-d19184,Male,1775
46538,"Turner, Joseph Mallord William",558,Views on River; Also Figures,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-on-river-also-figures-d19185,Male,1775
46539,"Turner, Joseph Mallord William",558,"Views on River. Hest<e9>, Estir<ea>, Harman [Turner] (?Eysden)",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-on-river-heste-estire-harman-turner-eysden-d19186,Male,1775
46540,"Turner, Joseph Mallord William",558,Views on River,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-on-river-d19187,Male,1775
46541,"Turner, Joseph Mallord William",558,Views on River,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-on-river-d19188,Male,1775
46542,"Turner, Joseph Mallord William",558,Views on River. ?Jounlois [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-on-river-jounlois-turner-d19189,Male,1775
46543,"Turner, Joseph Mallord William",558,Views on River,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-on-river-d19190,Male,1775
46544,"Turner, Joseph Mallord William",558,"Views on River. Visa [Turner]. (?Vis<e9>, on the Meuse between Maastricht and Liege)",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-on-river-visa-turner-vise-on-the-meuse-between-maastricht-and-liege-d19191,Male,1775
46545,"Turner, Joseph Mallord William",558,A Bend of the River Meuse,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-a-bend-of-the-river-meuse-d19192,Male,1775
46546,"Turner, Joseph Mallord William",558,View on Meuse. Maastrich and Visa [Turner]; Also Figures,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-view-on-meuse-maastrich-and-visa-turner-also-figures-d19193,Male,1775
46547,"Turner, Joseph Mallord William",558,"Castle on River Bank. ?Chateau Casta [Turner]. (Ch<e2>teau of Castert, on Meuse, near Eysden)",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-castle-on-river-bank-chateau-casta-turner-chateau-of-castert-on-meuse-near-eysden-d19194,Male,1775
46548,"Turner, Joseph Mallord William",558,Views of Town (?Maastricht),Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-town-maastricht-d19195,Male,1775
46549,"Turner, Joseph Mallord William",558,Views of Town,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-town-d19196,Male,1775
46550,"Turner, Joseph Mallord William",558,Views of Town,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-town-d19197,Male,1775
46551,"Turner, Joseph Mallord William",558,Views of Town,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-town-d19198,Male,1775
46552,"Turner, Joseph Mallord William",558,Views of Town,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-town-d19199,Male,1775
46553,"Turner, Joseph Mallord William",558,Views of Town,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-town-d19200,Male,1775
46554,"Turner, Joseph Mallord William",558,"Canal, with Views of Town. ?Ft. St Pierre, ?Men the Ramparts - Work [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-canal-with-views-of-town-ft-st-pierre-men-the-ramparts-work-turner-d19201,Male,1775
46555,"Turner, Joseph Mallord William",558,"Town, with River",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-with-river-d19202,Male,1775
46556,"Turner, Joseph Mallord William",558,"Views of a Town, with Bridge",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-a-town-with-bridge-d19203,Male,1775
46557,"Turner, Joseph Mallord William",558,"Fortress on Hill, near River",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-fortress-on-hill-near-river-d19204,Male,1775
46558,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19205,Male,1775
46559,"Turner, Joseph Mallord William",558,"Bridge, with Buildings on Either Side",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bridge-with-buildings-on-either-side-d19206,Male,1775
46560,"Turner, Joseph Mallord William",558,"A Town, from River",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-a-town-from-river-d19207,Male,1775
46561,"Turner, Joseph Mallord William",558,Bridge,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bridge-d19208,Male,1775
46562,"Turner, Joseph Mallord William",558,Bridge,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bridge-d19209,Male,1775
46563,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19210,Male,1775
46564,"Turner, Joseph Mallord William",558,[title not known],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-title-not-known-d19211,Male,1775
46565,"Turner, Joseph Mallord William",558,"Town, from River",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-from-river-d19212,Male,1775
46566,"Turner, Joseph Mallord William",558,"Buildings. St Jack [Turner], Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-st-jack-turner-etc-d19213,Male,1775
46567,"Turner, Joseph Mallord William",558,"Buildings. Canal B., at ?Brasson, Trois Ami [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-canal-b-at-brasson-trois-ami-turner-d19214,Male,1775
46568,"Turner, Joseph Mallord William",558,"Buildings. St Laurone, St Pierre [Turner], Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-st-laurone-st-pierre-turner-etc-d19215,Male,1775
46569,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19216,Male,1775
46570,"Turner, Joseph Mallord William",558,"Buildings, and Shipping",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-and-shipping-d19217,Male,1775
46571,"Turner, Joseph Mallord William",558,"Buildings. Eglise Le ?Presquisle, St Jean, and Maison Vincent [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-eglise-le-presquisle-st-jean-and-maison-vincent-turner-d19218,Male,1775
46572,"Turner, Joseph Mallord William",558,"Buildings. St Andrews, St Michel, and ?Schalders Port [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-st-andrews-st-michel-and-schalders-port-turner-d19219,Male,1775
46573,"Turner, Joseph Mallord William",558,"Canal, with Houses on Both Sides. Canal a Beure - Buerre [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-canal-with-houses-on-both-sides-canal-a-beure-buerre-turner-d19220,Male,1775
46574,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19221,Male,1775
46575,"Turner, Joseph Mallord William",558,Market Place,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-market-place-d19222,Male,1775
46576,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19223,Male,1775
46577,"Turner, Joseph Mallord William",558,"Buildings. Canal St Pierre, St Peters Vliet [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-canal-st-pierre-st-peters-vliet-turner-d19224,Male,1775
46578,"Turner, Joseph Mallord William",558,"Buildings. ?The Eyer-Merkt, at Antwerp",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-the-eyer-merkt-at-antwerp-d19225,Male,1775
46579,"Turner, Joseph Mallord William",558,Tower of Antwerp Cathedral,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-tower-of-antwerp-cathedral-d19226,Male,1775
46580,"Turner, Joseph Mallord William",558,"Vee Markt, March de Betail [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-vee-markt-march-de-betail-turner-d19227,Male,1775
46581,"Turner, Joseph Mallord William",558,Views on River; Also a Sunset Effect. ?Liege [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-on-river-also-a-sunset-effect-liege-turner-d19228,Male,1775
46582,"Turner, Joseph Mallord William",558,"Carts, Figures, Etc., at Antwerp [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-carts-figures-etc-at-antwerp-turner-d19229,Male,1775
46583,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19230,Male,1775
46584,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19231,Male,1775
46585,"Turner, Joseph Mallord William",558,Views of Antwerp,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-antwerp-d19232,Male,1775
46586,"Turner, Joseph Mallord William",558,"Buildings, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-etc-d19233,Male,1775
46587,"Turner, Joseph Mallord William",558,"Buildings, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-etc-d19234,Male,1775
46588,"Turner, Joseph Mallord William",558,"View on River, at Antwerp",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-view-on-river-at-antwerp-d19235,Male,1775
46589,"Turner, Joseph Mallord William",558,"View on River, at Antwerp",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-view-on-river-at-antwerp-d19236,Male,1775
46590,"Turner, Joseph Mallord William",558,Shipping,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-shipping-d19237,Male,1775
46591,"Turner, Joseph Mallord William",558,Shipping,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-shipping-d19238,Male,1775
46592,"Turner, Joseph Mallord William",558,Marche aux L<e9>gumes - Groensel Markt [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-marche-aux-legumes-groensel-markt-turner-d19239,Male,1775
46593,"Turner, Joseph Mallord William",558,"Fish Mark., Apple Stall [Turner], Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-fish-mark-apple-stall-turner-etc-d19240,Male,1775
46594,"Turner, Joseph Mallord William",558,?Place Sainte Pharailde [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-place-sainte-pharailde-turner-d19241,Male,1775
46595,"Turner, Joseph Mallord William",558,Kornlyne - Ques de Bl<e9>; Also Pewter Beer Pots [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-kornlyne-ques-de-ble-also-pewter-beer-pots-turner-d19242,Male,1775
46596,"Turner, Joseph Mallord William",558,?Rue de Calverie - Ghent [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-rue-de-calverie-ghent-turner-d19243,Male,1775
46597,"Turner, Joseph Mallord William",558,Shipping on River. Bechainof [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-shipping-on-river-bechainof-turner-d19244,Male,1775
46598,"Turner, Joseph Mallord William",558,"Canal, with Bridge and Cathedral in Distance",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-canal-with-bridge-and-cathedral-in-distance-d19245,Male,1775
46599,"Turner, Joseph Mallord William",558,"Cathedral (?St Michael<U+0092>s, Ghent)",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-cathedral-st-michaels-ghent-d19246,Male,1775
46600,"Turner, Joseph Mallord William",558,Cathedral. ?Gand<U+0092>s Cath. [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-cathedral-gands-cath-turner-d19247,Male,1775
46601,"Turner, Joseph Mallord William",558,"Scene on Quay, with Cathedral in Mid-Distance",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-scene-on-quay-with-cathedral-in-mid-distance-d19248,Male,1775
46602,"Turner, Joseph Mallord William",558,"St Michael<U+0092>s, Ghent",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-st-michaels-ghent-d19249,Male,1775
46603,"Turner, Joseph Mallord William",558,Buildings on Quay at Ghent,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-on-quay-at-ghent-d19250,Male,1775
46604,"Turner, Joseph Mallord William",558,"Figures, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-figures-etc-d19251,Male,1775
46605,"Turner, Joseph Mallord William",558,"Figures, Etc. Dung Cart [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-figures-etc-dung-cart-turner-d19252,Male,1775
46606,"Turner, Joseph Mallord William",558,"Figures, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-figures-etc-d19253,Male,1775
46607,"Turner, Joseph Mallord William",558,Buildings at Ghent,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-at-ghent-d19254,Male,1775
46608,"Turner, Joseph Mallord William",558,River Scene,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-river-scene-d19255,Male,1775
46609,"Turner, Joseph Mallord William",558,River Scene,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-river-scene-d19256,Male,1775
46610,"Turner, Joseph Mallord William",558,"?Quai aux Tillures, Linde Ley [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-quai-aux-tillures-linde-ley-turner-d19257,Male,1775
46611,"Turner, Joseph Mallord William",558,River Scene,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-river-scene-d19258,Male,1775
46612,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19259,Male,1775
46613,"Turner, Joseph Mallord William",558,"St Michael<U+0092>s, Ghent",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-st-michaels-ghent-d19260,Male,1775
46614,"Turner, Joseph Mallord William",558,Views of Town,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-town-d19261,Male,1775
46615,"Turner, Joseph Mallord William",558,"Corner of the Walls, at Maes - Maest. Coal [Turner] (?Maestricht)",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-corner-of-the-walls-at-maes-maest-coal-turner-maestricht-d19262,Male,1775
46616,"Turner, Joseph Mallord William",558,A Female Figure,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-a-female-figure-d19263,Male,1775
46617,"Turner, Joseph Mallord William",558,Canal Barges,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-canal-barges-d19264,Male,1775
46618,"Turner, Joseph Mallord William",558,Scenes on Canal,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-scenes-on-canal-d19265,Male,1775
46619,"Turner, Joseph Mallord William",558,"Figures, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-figures-etc-d19266,Male,1775
46620,"Turner, Joseph Mallord William",558,"Boat, with Figures. Boat for Ferry [Turner], Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-boat-with-figures-boat-for-ferry-turner-etc-d19267,Male,1775
46621,"Turner, Joseph Mallord William",558,Luggage on a Bruges Barge [Turner]; Also Figures,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-luggage-on-a-bruges-barge-turner-also-figures-d19268,Male,1775
46622,"Turner, Joseph Mallord William",558,Peasant Women,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-peasant-women-d19269,Male,1775
46623,"Turner, Joseph Mallord William",558,"A Jar, and Other Objects",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-a-jar-and-other-objects-d19270,Male,1775
46624,"Turner, Joseph Mallord William",558,Canal Lock,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-canal-lock-d19271,Male,1775
46625,"Turner, Joseph Mallord William",558,"The Minne-water, Bruges. Tower St Pierre [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-the-minne-water-bruges-tower-st-pierre-turner-d19272,Male,1775
46626,"Turner, Joseph Mallord William",558,Bruges,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bruges-d19273,Male,1775
46627,"Turner, Joseph Mallord William",558,Bruges,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bruges-d19274,Male,1775
46628,"Turner, Joseph Mallord William",558,Bruges,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bruges-d19275,Male,1775
46629,"Turner, Joseph Mallord William",558,Bruges,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bruges-d19276,Male,1775
46630,"Turner, Joseph Mallord William",558,Bruges,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bruges-d19277,Male,1775
46631,"Turner, Joseph Mallord William",558,Bruges,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-bruges-d19278,Male,1775
46632,"Turner, Joseph Mallord William",558,Belgian Passage Boat,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-belgian-passage-boat-d19279,Male,1775
46633,"Turner, Joseph Mallord William",558,A Boat,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-a-boat-d19280,Male,1775
46634,"Turner, Joseph Mallord William",558,Female Figures,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-female-figures-d19281,Male,1775
46635,"Turner, Joseph Mallord William",558,"Figures, a Boat, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-figures-a-boat-etc-d19282,Male,1775
46636,"Turner, Joseph Mallord William",558,Canal Barge [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-canal-barge-turner-d19283,Male,1775
46637,"Turner, Joseph Mallord William",558,View from Quay,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-view-from-quay-d19284,Male,1775
46638,"Turner, Joseph Mallord William",558,Views of a Town. Newport [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-of-a-town-newport-turner-d19285,Male,1775
46639,"Turner, Joseph Mallord William",558,"Buildings, Figures, Etc.",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-figures-etc-d19286,Male,1775
46640,"Turner, Joseph Mallord William",558,"Churches, from River",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-churches-from-river-d19287,Male,1775
46641,"Turner, Joseph Mallord William",558,"Churches, Fernay [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-churches-fernay-turner-d19288,Male,1775
46642,"Turner, Joseph Mallord William",558,On Canal,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-on-canal-d19289,Male,1775
46643,"Turner, Joseph Mallord William",558,On Canal,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-on-canal-d19290,Male,1775
46644,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19291,Male,1775
46645,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19292,Male,1775
46646,"Turner, Joseph Mallord William",558,Buildings,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-buildings-d19293,Male,1775
46647,"Turner, Joseph Mallord William",558,Boats,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-boats-d19294,Male,1775
46648,"Turner, Joseph Mallord William",558,View of Town,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-view-of-town-d19295,Male,1775
46649,"Turner, Joseph Mallord William",558,Views on Canal,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-views-on-canal-d19296,Male,1775
46650,"Turner, Joseph Mallord William",558,Group of Figures,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-group-of-figures-d19297,Male,1775
46651,"Turner, Joseph Mallord William",558,"River, with Town Beyond. Din. [Turner]",Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-river-with-town-beyond-din-turner-d19298,Male,1775
46652,"Turner, Joseph Mallord William",558,River Scene,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-river-scene-d19299,Male,1775
46653,"Turner, Joseph Mallord William",558,River Scene,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-river-scene-d19300,Male,1775
46654,"Turner, Joseph Mallord William",558,A Street,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-a-street-d19301,Male,1775
46655,"Turner, Joseph Mallord William",558,A Town,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-a-town-d19302,Male,1775
46656,"Turner, Joseph Mallord William",558,Town from River,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-from-river-d19303,Male,1775
46657,"Turner, Joseph Mallord William",558,Town from River. Gra. [Turner],Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-from-river-gra-turner-d19304,Male,1775
46658,"Turner, Joseph Mallord William",558,Town from River,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-from-river-d19305,Male,1775
46659,"Turner, Joseph Mallord William",558,Town from River,Graphite on paper,1825,1856,15.5,9.5,http://www.tate.org.uk/art/artworks/turner-town-from-river-d19306,Male,1775
